Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies102955228,Salvar o fogo,Itamar Vieira Junior,"Junior, Itamar Vieira",,"=""6556924172""","=""9786556924175""",0,4.22,Todavia,Hardcover,320,2023,2023,,2024/09/07,to-read,to-read (#133),to-read,,,,0,0
8082630,"O Segundo Sexo (O segundo sexo, #1)",Simone de Beauvoir,"Beauvoir, Simone de",Sérgio Milliet,"=""9725647769""","=""9789725647769""",5,4.22,Quetzal,Paperback,414,2009,1949,2020/06/04,2019/12/06,,,read,,,,1,0
23636478,"Harry Potter e o Cálice de Fogo (Harry Potter, #4)",J.K. Rowling,"Rowling, J.K.","Isabel Fraga, Isabel Nunes, Manuela Madureira","=""""","=""""",0,4.57,Editorial Presença,Paperback,591,2014,2000,2020/05/23,2020/05/13,,,read,,,,1,0
5,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""043965548X""","=""9780439655484""",5,4.58,Scholastic Inc.,Mass Market Paperback,435,2004,1999,2020/05/13,2020/04/19,,,read,,,,1,0
15881,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""""","=""""",0,4.43,Arthur A. Levine Books,Hardcover,352,1999,1998,2020/04/19,2020/04/04,,,read,,,,2,0
3,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",J.K. Rowling,"Rowling, J.K.",,"=""""","=""""",0,4.47,Scholastic Inc,Hardcover,309,2003,1997,2020/04/09,2020/02/24,,,read,,,,2,0
51185977,Orgulho e Preconceito,Jane Austen,"Austen, Jane",,"=""""","=""9789722620031""",5,4.29,Civilização Editora,Hardcover,330,2004,1813,,2019/12/03,,,read,,,,1,0
25775093,Presos que menstruam: A brutal vida das mulheres - tratadas como homens - nas prisões brasileiras,Nana Queiroz,"Queiroz, Nana",,"=""8501103675""","=""9788501103673""",5,4.25,Record,Paperback,294,2015,2015,,2020/02/07,,,read,,,,1,0
309308,Viva o Povo Brasileiro,João Ubaldo Ribeiro,"Ribeiro, João Ubaldo",,"=""8520906044""","=""9788520906040""",5,4.46,Nova Fronteira,,640,1984,1984,2019/12/06,2019/12/03,,,read,"Livro incrível! Perfeito para compreender o processo de construção da nação brasileira, além de que, se lido com olhar crítico é possível perceber as origens de muitas das mazelas sociais presentes no Brasil atual. Por fim, uma riqueza de cultura e um misto de sensações ao ler esta obra prima, a qual possui desde momentos cômicos a momentos revoltantes de muita violência e desigualdades. Uma verdadeira aula de História!",,,1,0
7791997,"Crescendo (Hush, Hush, #2)",Becca Fitzpatrick,"Fitzpatrick, Becca",,"=""1416989439""","=""9781416989431""",0,3.98,Simon & Schuster,Hardcover,427,2010,2010,,2019/12/15,,,read,,,,1,0
10637766,"Silence (Hush, Hush, #3)",Becca Fitzpatrick,"Fitzpatrick, Becca",,"=""1442426640""","=""9781442426641""",0,4.07,Simon & Schuster,Hardcover,440,2011,2011,,2019/12/15,,,read,,,,1,0
6339664,"Hush, Hush (Hush, Hush, #1)",Becca Fitzpatrick,"Fitzpatrick, Becca",,"=""1416989412""","=""9781416989417""",0,3.92,Simon & Schuster,Hardcover,391,2009,2009,,2019/12/15,,,read,,,,1,0
20360659,Ansiedade - Como Enfrentar o Mal do Século,Augusto Cury,"Cury, Augusto",,"=""8502218484""","=""9788502218482""",0,3.47,Saraiva,Paperback,160,2013,2013,,2019/12/03,,,read,,,,1,0
19380,Candide,Voltaire,"Voltaire, Voltaire","Rockwell Kent, Walter Jerrold, Don Hagen, Sara Gioacchino Corcos","=""0486266893""","=""9780486266893""",0,3.76,"Dover Publications, Incorporated",Paperback,129,1991,1759,,2019/12/03,,,read,,,,1,0
762390,The Hour of the Star,Clarice Lispector,"Lispector, Clarice",Giovanni Pontiero,"=""0811211908""","=""9780811211901""",5,4.09,New Directions,Paperback,96,1992,1977,,2019/12/03,,,read,,,,1,0
2748046,Laranja Mecânica,Anthony Burgess,"Burgess, Anthony",Fábio Fernandes,"=""""","=""""",0,4.00,Aleph,Paperback,224,2004,1962,,2019/12/03,,,read,,,,1,0
87263,O Alienista,Machado de Assis,"Assis, Machado de",,"=""0850515068""","=""9780850515060""",0,4.10,Luso-Brazilian Books,Paperback,56,2006,1881,,2019/12/03,,,read,,,,1,0
19547856,"Simon vs. the Homo Sapiens Agenda (Simonverse, #1)",Becky Albertalli,"Albertalli, Becky",,"=""0062348671""","=""9780062348678""",0,4.15,Balzer + Bray,Hardcover,320,2015,2015,,2019/12/03,,,read,,,,1,0
87265,Quincas Borba,Machado de Assis,"Assis, Machado de","Celso Favaretto, Gregory Rabassa, David T. Haberly","=""0195106822""","=""9780195106824""",0,3.95,Oxford University Press,Paperback,320,1999,1891,,2019/12/03,,,read,,,,1,0
38103904,"Feminismo em Comum: para Todas, Todes e Todos",Marcia Tiburi,"Tiburi, Marcia",,"=""8501113514""","=""9788501113511""",5,3.67,Rosa dos Tempos,Paperback,126,2018,2018,,2019/12/03,,,read,,,,1,0
976,Deception Point,Dan       Brown,"Brown, Dan",,"=""0671027387""","=""9780671027384""",5,3.76,Pocket Books,Paperback,556,2002,2001,,2019/12/03,,,read,,,,1,0
968,"The Da Vinci Code (Robert Langdon, #2)",Dan       Brown,"Brown, Dan",,"=""""","=""""",5,3.92,Anchor,Paperback,489,2006,2003,,2019/12/03,,,read,,,,1,0
